encuesta,anio,mes,sexo,edad,edad_tramo,anios_escolaridad,gse,zona,region,problema_1,problema_2,problema_3,sit_econ_pais,sit_econ_pais_futuro,sit_econ_propia,sit_econ_propia_futuro,chile_hoy,aprueba_presidente,posicion_politica,partido,religion,asiste_iglesia,personas_hogar,ponderador
56,2007,12,Mujer,36.0,,16.0,C3,Urbano,Metropolitana,Pobreza,Vivienda,Sistema judicial,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Varias veces al año,7.0,0.863
56,2007,12,Hombre,25.0,,16.0,C3,Urbano,Metropolitana,Salud,Sueldos,Educación,Mala,No cambiara,"Ni buena, ni mala",Mejor,Estancado,No aprueba ni desaprueba,Izquierda,Partido Socialista,Ninguna,No contesta,3.0,1.431
56,2007,12,Mujer,82.0,,11.0,C3,Urbano,Metropolitana,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Empleo,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",No sabe,Estancado,Aprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,5.0,0.746
56,2007,12,Hombre,31.0,,17.0,C3,Urbano,Metropolitana,Pobreza,Narcotráfico,"Delincuencia, asaltos y robos",Mala,Mejorara,Buena,Igual,Progresando,Aprueba,Izquierda,Partido Socialista,Ninguna,No contesta,8.0,1.431
56,2007,12,Hombre,59.0,,13.0,C3,Urbano,Metropolitana,Salud,"Delincuencia, asaltos y robos",Pobreza,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Derecha,Unión Demócrata Independiente,Catolica,Una vez al mes,4.0,0.872
56,2007,12,Hombre,21.0,,13.0,C3,Urbano,Metropolitana,Salud,Vivienda,"Delincuencia, asaltos y robos","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez al año,4.0,1.487
56,2007,12,Hombre,65.0,,6.0,C3,Urbano,Metropolitana,Educación,Derechos humanos,Corrupción,Muy mala,No cambiara,"Ni buena, ni mala",Peor,En decadencia,Desaprueba,Independiente,Ninguno,Catolica,Una vez al año,2.0,0.872
56,2007,12,Hombre,61.0,,11.0,C2,Urbano,Metropolitana,"Delincuencia, asaltos y robos","Infraestructura (transporte, movilización, caminos, etc.)",Educación,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Progresando,Aprueba,Ninguna,Ninguno,Catolica,Una vez al mes,2.0,0.872
56,2007,12,Mujer,59.0,,11.0,C3,Urbano,Metropolitana,Sistema judicial,Sueldos,Salud,Mala,Empeorara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,2.0,0.746
56,2007,12,Hombre,49.0,,12.0,C2,Urbano,Metropolitana,Salud,"Delincuencia, asaltos y robos",Corrupción,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Izquierda,Otros,Catolica,2 ó 3 veces al mes,4.0,1.119
56,2007,12,Mujer,32.0,,12.0,D,Urbano,Metropolitana,Salud,Educación,Empleo,"Ni buena, ni mala",No cambiara,Mala,Mejor,Progresando,Desaprueba,Centro izquierda,Partido Comunista,Evangelica,Nunca,5.0,0.989
56,2007,12,Hombre,61.0,,12.0,D,Urbano,Metropolitana,Vivienda,"Infraestructura (transporte, movilización, caminos, etc.)",Sueldos,Mala,Mejorara,Mala,Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Nunca,3.0,0.872
56,2007,12,Mujer,33.0,,8.0,D,Urbano,Metropolitana,Educación,Pobreza,Protestas y desórdenes callejeros,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Ninguna,Ninguno,Catolica,Menos frecuentemente,8.0,0.989
56,2007,12,Hombre,18.0,,11.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Narcotráfico,Pobreza,Mala,Mejorara,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Derecha,Renovación Nacional,Catolica,Varias veces a la semana,6.0,1.487
56,2007,12,Hombre,41.0,,10.0,D,Urbano,Metropolitana,Empleo,Salud,"Delincuencia, asaltos y robos","Ni buena, ni mala",Mejorara,"Ni buena, ni mala",Igual,Progresando,Aprueba,Ninguna,Ninguno,Catolica,Nunca,3.0,1.254
56,2007,12,Mujer,67.0,,4.0,C3,Urbano,Metropolitana,"Infraestructura (transporte, movilización, caminos, etc.)","Delincuencia, asaltos y robos",Empleo,"Ni buena, ni mala",Empeorara,Mala,Igual,En decadencia,Aprueba,Ninguna,Ninguno,Catolica,Varias veces al año,3.0,0.746
56,2007,12,Hombre,22.0,,14.0,C2,Urbano,Metropolitana,Narcotráfico,Educación,Pobreza,"Ni buena, ni mala",Empeorara,Buena,Mejor,Progresando,Desaprueba,Derecha,Renovación Nacional,Evangelica,Nunca,2.0,1.487
56,2007,12,Hombre,75.0,,16.0,ABC1,Urbano,Metropolitana,"Delincuencia, asaltos y robos","Alzas de precios, inflación",Pobreza,Buena,No cambiara,Buena,Igual,Progresando,Desaprueba,Derecha,Ninguno,Catolica,Varias veces al año,7.0,0.872
56,2007,12,Mujer,69.0,,15.0,C3,Urbano,Metropolitana,Empleo,Sueldos,"Delincuencia, asaltos y robos",Muy mala,Empeorara,Muy mala,Igual,Estancado,Aprueba,Derecha,Renovación Nacional,Catolica,Una vez al mes,2.0,0.746
56,2007,12,Mujer,45.0,,22.0,ABC1,Urbano,Metropolitana,Pobreza,"Infraestructura (transporte, movilización, caminos, etc.)",Educación,Buena,Empeorara,Muy buena,Igual,Estancado,Desaprueba,Izquierda,Ninguno,Ninguna,Menos frecuentemente,4.0,0.893
56,2007,12,Mujer,74.0,,6.0,D,Urbano,Metropolitana,Vivienda,Sueldos,Salud,Mala,No cambiara,"Ni buena, ni mala",Mejor,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,7.0,0.746
56,2007,12,Mujer,47.0,,13.0,C3,Urbano,Metropolitana,Sueldos,"Infraestructura (transporte, movilización, caminos, etc.)",No contesta,Muy mala,Empeorara,Mala,Igual,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Una vez al mes,8.0,0.893
56,2007,12,Mujer,42.0,,8.0,C3,Urbano,Metropolitana,Sistema electoral binominal,Pobreza,Empleo,Muy mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Ninguna,Nunca,5.0,0.863
56,2007,12,Hombre,42.0,,17.0,C3,Urbano,Metropolitana,Corrupción,Pobreza,Protestas y desórdenes callejeros,Mala,No cambiara,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,3.0,1.254
56,2007,12,Mujer,40.0,,13.0,D,Urbano,Metropolitana,Pobreza,"Alzas de precios, inflación","Delincuencia, asaltos y robos","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,No sabe,Desaprueba,Derecha,Renovación Nacional,Evangelica,Varias veces a la semana,5.0,0.863
56,2007,12,Hombre,21.0,,12.0,C3,Urbano,Metropolitana,"Infraestructura (transporte, movilización, caminos, etc.)",Sueldos,"Delincuencia, asaltos y robos","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",No sabe,Estancado,Desaprueba,Derecha,Unión Demócrata Independiente,Catolica,Una vez a la semana,3.0,1.487
56,2007,12,Hombre,51.0,,13.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Protestas y desórdenes callejeros,Buena,Mejorara,Buena,Mucho mejor,Progresando,Aprueba,Centro,No contesta,Evangelica,Una vez a la semana,4.0,1.119
56,2007,12,Mujer,20.0,,13.0,C3,Urbano,Metropolitana,Educación,"Delincuencia, asaltos y robos","Infraestructura (transporte, movilización, caminos, etc.)","Ni buena, ni mala",No cambiara,Buena,Igual,Progresando,Aprueba,Derecha,Partido Por la Democracia,Catolica,Una vez a la semana,6.0,1.109
56,2007,12,Mujer,38.0,,13.0,C3,Urbano,Metropolitana,Pobreza,Sistema judicial,Salud,Buena,Empeorara,Buena,Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Testigo de jehova,Varias veces a la semana,4.0,0.863
56,2007,12,Hombre,43.0,,12.0,C3,Urbano,Metropolitana,Pobreza,Sistema judicial,Sueldos,Muy mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Evangelica,Varias veces a la semana,4.0,1.254
56,2007,12,Mujer,23.0,,17.0,C3,Urbano,Metropolitana,Salud,Sueldos,Educación,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",No contesta,Estancado,Desaprueba,Centro derecha,Ninguno,Catolica,Varias veces a la semana,4.0,1.109
56,2007,12,Hombre,57.0,,15.0,C3,Urbano,Metropolitana,"Infraestructura (transporte, movilización, caminos, etc.)","Delincuencia, asaltos y robos",Salud,"Ni buena, ni mala",Mejorara,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Centro,Ninguno,Catolica,2 ó 3 veces al mes,2.0,0.872
56,2007,12,Hombre,56.0,,14.0,C3,Urbano,Metropolitana,Empleo,"Delincuencia, asaltos y robos",Educación,Buena,No cambiara,Buena,Mejor,Estancado,Desaprueba,Independiente,Ninguno,Catolica,Una vez al mes,4.0,0.872
56,2007,12,Mujer,31.0,,17.0,C3,Urbano,Metropolitana,Pobreza,Educación,Salud,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mucho mejor,Progresando,Aprueba,Independiente,Ninguno,Catolica,Una vez al mes,4.0,0.989
56,2007,12,Hombre,19.0,,14.0,C3,Urbano,Metropolitana,Educación,Salud,Vivienda,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Mejor,Estancado,Aprueba,Centro,Democracia Cristiana,Catolica,Una vez al mes,4.0,1.487
56,2007,12,Hombre,35.0,,14.0,C3,Urbano,Metropolitana,Educación,"Delincuencia, asaltos y robos",Salud,Mala,No cambiara,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Independiente,Ninguno,Catolica,Una vez al año,3.0,1.254
56,2007,12,Mujer,63.0,,15.0,C2,Urbano,Metropolitana,Educación,Narcotráfico,"Delincuencia, asaltos y robos",Buena,No cambiara,Buena,Igual,Progresando,Aprueba,Centro,Democracia Cristiana,Catolica,Menos frecuentemente,2.0,0.746
56,2007,12,Mujer,45.0,,12.0,C3,Urbano,Metropolitana,Sueldos,"Infraestructura (transporte, movilización, caminos, etc.)",Pobreza,Muy buena,No cambiara,Buena,Igual,Progresando,Aprueba,Izquierda,Partido Socialista,Catolica,Una vez al mes,3.0,0.893
56,2007,12,Hombre,51.0,,19.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Protestas y desórdenes callejeros,"Ni buena, ni mala",Mejorara,Buena,Mejor,Estancado,Desaprueba,Independiente,Ninguno,Catolica,Una vez al mes,6.0,1.119
56,2007,12,Mujer,50.0,,12.0,C3,Urbano,Metropolitana,Salud,Educación,"Delincuencia, asaltos y robos",Mala,No cambiara,"Ni buena, ni mala",Igual,Progresando,Desaprueba,Independiente,Ninguno,Catolica,2 ó 3 veces al mes,4.0,0.893
56,2007,12,Hombre,39.0,,12.0,C3,Urbano,Metropolitana,Empleo,"Delincuencia, asaltos y robos",Salud,Mala,No cambiara,"Ni buena, ni mala",No sabe,En decadencia,Desaprueba,Derecha,No sabe,Evangelica,Varias veces al año,6.0,1.254
56,2007,12,Hombre,50.0,,15.0,C3,Urbano,Metropolitana,Educación,"Delincuencia, asaltos y robos",Protección del medio ambiente,Buena,Mejorara,Buena,Mejor,Progresando,Aprueba,Centro,Ninguno,Ninguna,Nunca,3.0,1.119
56,2007,12,Mujer,42.0,,12.0,C3,Urbano,Metropolitana,"Infraestructura (transporte, movilización, caminos, etc.)",Sueldos,"Delincuencia, asaltos y robos",Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,Varias veces a la semana,6.0,0.863
56,2007,12,Mujer,45.0,,12.0,C3,Urbano,Metropolitana,Educación,Salud,Protestas y desórdenes callejeros,Buena,Mejorara,Buena,Igual,Progresando,Aprueba,Centro izquierda,Democracia Cristiana,Catolica,Menos frecuentemente,6.0,0.893
56,2007,12,Hombre,43.0,,12.0,C3,Urbano,Metropolitana,Sistema judicial,Salud,Educación,Buena,No cambiara,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Izquierda,Ninguno,Catolica,Una vez al año,5.0,1.254
56,2007,12,Mujer,28.0,,12.0,D,Urbano,Metropolitana,Sistema judicial,Pobreza,Protestas y desórdenes callejeros,"Ni buena, ni mala",Empeorara,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Independiente,Ninguno,Catolica,Varias veces al año,4.0,0.989
56,2007,12,Mujer,76.0,,6.0,D,Urbano,Metropolitana,Empleo,Narcotráfico,Sueldos,Muy mala,No cambiara,"Ni buena, ni mala",Igual,En decadencia,Aprueba,Centro izquierda,Ninguno,Catolica,Menos frecuentemente,1.0,0.746
56,2007,12,Mujer,54.0,,5.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Protestas y desórdenes callejeros,"Ni buena, ni mala",Mejorara,Muy mala,Mejor,Progresando,Aprueba,Ninguna,Ninguno,Catolica,Nunca,4.0,0.893
56,2007,12,Mujer,64.0,,12.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Narcotráfico,Salud,"Ni buena, ni mala",No cambiara,Buena,Peor,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,3.0,0.746
56,2007,12,Hombre,67.0,,6.0,D,Urbano,Metropolitana,"Infraestructura (transporte, movilización, caminos, etc.)","Delincuencia, asaltos y robos",Salud,Mala,Empeorara,Mala,Igual,Estancado,Desaprueba,Independiente,Ninguno,Catolica,Menos frecuentemente,3.0,0.872
56,2007,12,Hombre,27.0,,13.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Narcotráfico,Sueldos,"Ni buena, ni mala",Mejorara,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Centro izquierda,Partido Comunista,Ninguna,Rechaza,6.0,1.431
56,2007,12,Hombre,20.0,,14.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Protestas y desórdenes callejeros,"Ni buena, ni mala",No cambiara,Buena,Igual,Progresando,Desaprueba,Ninguna,Ninguno,Agnostico,Rechaza,3.0,1.487
56,2007,12,Hombre,54.0,,12.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos","Infraestructura (transporte, movilización, caminos, etc.)",Sueldos,Muy mala,Empeorara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Una vez al año,4.0,1.119
56,2007,12,Mujer,53.0,,6.0,C3,Urbano,Metropolitana,Empleo,"Delincuencia, asaltos y robos",Pobreza,Mala,No cambiara,Mala,Igual,Estancado,No sabe,Independiente,Ninguno,Catolica,Menos frecuentemente,5.0,0.893
56,2007,12,Mujer,55.0,,10.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Narcotráfico,Sistema judicial,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Progresando,Desaprueba,Derecha,Ninguno,Catolica,Una vez al mes,2.0,0.746
56,2007,12,Hombre,60.0,,3.0,D,Urbano,Metropolitana,Vivienda,"Infraestructura (transporte, movilización, caminos, etc.)",Pobreza,Mala,No cambiara,Mala,Peor,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,Varias veces al año,2.0,0.872
56,2007,12,Hombre,59.0,,8.0,D,Urbano,Metropolitana,Sistema judicial,Salud,Protestas y desórdenes callejeros,Mala,No cambiara,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Izquierda,Partido Socialista,Catolica,Varias veces al año,3.0,0.872
56,2007,12,Hombre,78.0,,6.0,C3,Urbano,Metropolitana,Vivienda,"Delincuencia, asaltos y robos","Infraestructura (transporte, movilización, caminos, etc.)","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Peor,En decadencia,Aprueba,Izquierda,Partido Socialista,Catolica,Varias veces al año,6.0,0.872
56,2007,12,Mujer,62.0,,4.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Educación,"Ni buena, ni mala",No cambiara,Mala,Igual,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Nunca,3.0,0.746
56,2007,12,Mujer,69.0,,3.0,D,Urbano,Metropolitana,"Infraestructura (transporte, movilización, caminos, etc.)",Educación,Sueldos,Mala,No cambiara,Mala,Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Evangelica,Varias veces al año,2.0,0.746
56,2007,12,Hombre,31.0,,11.0,D,Urbano,Metropolitana,Salud,"Infraestructura (transporte, movilización, caminos, etc.)",Educación,Mala,No cambiara,Muy mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Ninguna,Nunca,4.0,1.431
56,2007,12,Mujer,63.0,,0.0,D,Urbano,Metropolitana,Educación,Empleo,"Infraestructura (transporte, movilización, caminos, etc.)",Mala,No cambiara,Mala,Mejor,No sabe,Desaprueba,Ninguna,Ninguno,Catolica,Varias veces al año,3.0,0.746
56,2007,12,Hombre,61.0,,4.0,D,Urbano,Metropolitana,"Infraestructura (transporte, movilización, caminos, etc.)","Delincuencia, asaltos y robos",Protestas y desórdenes callejeros,Mala,No cambiara,Mala,Peor,En decadencia,Desaprueba,Izquierda,Ninguno,Evangelica,Una vez a la semana,3.0,0.872
56,2007,12,Mujer,61.0,,4.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Narcotráfico,Sueldos,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Peor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,Varias veces al año,3.0,0.746
56,2007,12,Mujer,56.0,,9.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Sueldos,"Infraestructura (transporte, movilización, caminos, etc.)",Mala,Empeorara,Muy mala,Mejor,En decadencia,Aprueba,Ninguna,Ninguno,Evangelica,Varias veces al año,5.0,0.746
56,2007,12,Mujer,29.0,,9.0,D,Urbano,Metropolitana,"Infraestructura (transporte, movilización, caminos, etc.)","Delincuencia, asaltos y robos",Corrupción,Mala,No cambiara,Mala,Igual,En decadencia,Desaprueba,Ninguna,Ninguno,Ninguna,Nunca,5.0,0.989
56,2007,12,Mujer,37.0,,8.0,D,Urbano,Metropolitana,Salud,"Delincuencia, asaltos y robos","Infraestructura (transporte, movilización, caminos, etc.)","Ni buena, ni mala",No cambiara,Mala,Igual,Estancado,Aprueba,Izquierda,Ninguno,Evangelica,Varias veces al año,5.0,0.863
56,2007,12,Hombre,75.0,,7.0,D,Urbano,Metropolitana,"Alzas de precios, inflación",Sueldos,Vivienda,Mala,No cambiara,Mala,Igual,En decadencia,No aprueba ni desaprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,2.0,0.872
56,2007,12,Mujer,40.0,,9.0,D,Urbano,Metropolitana,Sueldos,No sabe,No sabe,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Progresando,Desaprueba,Ninguna,Ninguno,Ninguna,Nunca,4.0,0.863
56,2007,12,Hombre,28.0,,12.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Sistema judicial,Vivienda,Buena,No cambiara,"Ni buena, ni mala",No sabe,Progresando,Desaprueba,Ninguna,Ninguno,Catolica,Varias veces al año,2.0,1.431
56,2007,12,Hombre,28.0,,16.0,C3,Urbano,Metropolitana,Pobreza,"Infraestructura (transporte, movilización, caminos, etc.)","Delincuencia, asaltos y robos","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Progresando,Desaprueba,Ninguna,Ninguno,Catolica,Nunca,5.0,1.431
56,2007,12,Mujer,29.0,,12.0,D,Urbano,Metropolitana,Salud,Sueldos,"Infraestructura (transporte, movilización, caminos, etc.)","Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,Aprueba,Ninguna,Ninguno,Ninguna,Nunca,9.0,0.989
56,2007,12,Hombre,53.0,,1.0,D,Urbano,Metropolitana,Pobreza,Educación,Protestas y desórdenes callejeros,"Ni buena, ni mala",Mejorara,"Ni buena, ni mala",Igual,Progresando,Aprueba,Ninguna,Ninguno,Catolica,Nunca,2.0,1.119
56,2007,12,Mujer,39.0,,8.0,D,Urbano,Metropolitana,"Alzas de precios, inflación","Infraestructura (transporte, movilización, caminos, etc.)",Empleo,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Evangelica,Varias veces al año,4.0,0.863
56,2007,12,Mujer,48.0,,1.0,D,Urbano,Metropolitana,"Infraestructura (transporte, movilización, caminos, etc.)",Narcotráfico,Salud,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Nunca,9.0,0.893
56,2007,12,Hombre,35.0,,13.0,C2,Urbano,Metropolitana,Sueldos,"Delincuencia, asaltos y robos",Derechos humanos,Buena,Mejorara,Buena,Mejor,Progresando,Desaprueba,Derecha,Ninguno,Catolica,Menos frecuentemente,2.0,1.254
56,2007,12,Hombre,19.0,,13.0,C2,Urbano,Metropolitana,Sistema judicial,Salud,Protestas y desórdenes callejeros,Buena,Empeorara,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Centro,Democracia Cristiana,Catolica,Una vez a la semana,3.0,1.487
56,2007,12,Hombre,48.0,,17.0,ABC1,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Sistema judicial,Empleo,Mala,No cambiara,Mala,Mejor,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,1.0,1.119
56,2007,12,Hombre,79.0,,20.0,ABC1,Urbano,Metropolitana,Educación,Sueldos,Empleo,"Ni buena, ni mala",Mejorara,Buena,Igual,Estancado,Desaprueba,Centro derecha,Democracia Cristiana,Catolica,Una vez a la semana,2.0,0.872
56,2007,12,Mujer,52.0,,17.0,ABC1,Urbano,Metropolitana,Educación,Pobreza,Salud,"Ni buena, ni mala",Mejorara,Mala,Mejor,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Varias veces a la semana,4.0,0.893
56,2007,12,Hombre,21.0,,15.0,C2,Urbano,Metropolitana,Empleo,Pobreza,Salud,Buena,No cambiara,Mala,Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Agnostico,No contesta,4.0,1.487
56,2007,12,Hombre,19.0,,12.0,C3,Urbano,Metropolitana,Educación,Pobreza,"Infraestructura (transporte, movilización, caminos, etc.)",Buena,No cambiara,"Ni buena, ni mala",Igual,Progresando,Aprueba,Centro derecha,Ninguno,Catolica,Nunca,4.0,1.487
56,2007,12,Hombre,18.0,,12.0,C2,Urbano,Metropolitana,Educación,Pobreza,Sistema judicial,"Ni buena, ni mala",No cambiara,Buena,Igual,Progresando,No aprueba ni desaprueba,Centro derecha,Renovación Nacional,Catolica,Nunca,3.0,1.487
56,2007,12,Hombre,29.0,,12.0,C3,Urbano,Metropolitana,Sistema judicial,"Delincuencia, asaltos y robos",Sueldos,Buena,Empeorara,"Ni buena, ni mala",Peor,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,3.0,1.431
56,2007,12,Mujer,31.0,,12.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Sueldos,Salud,"Ni buena, ni mala",No cambiara,Buena,Igual,Progresando,Desaprueba,Derecha,Ninguno,Evangelica,Varias veces a la semana,2.0,0.989
56,2007,12,Mujer,67.0,,12.0,C2,Urbano,Metropolitana,Narcotráfico,Protección del medio ambiente,"Delincuencia, asaltos y robos",Buena,Mejorara,Buena,Mejor,Progresando,Aprueba,Independiente,Ninguno,Ateo,Nunca,3.0,0.746
56,2007,12,Mujer,18.0,,13.0,C2,Urbano,Metropolitana,"Delincuencia, asaltos y robos","Infraestructura (transporte, movilización, caminos, etc.)",Salud,Mala,No cambiara,"Ni buena, ni mala",Igual,Estancado,Aprueba,Ninguna,Ninguno,Catolica,Una vez a la semana,3.0,1.109
56,2007,12,Mujer,72.0,,12.0,C2,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Educación,Sueldos,"Ni buena, ni mala",No cambiara,Mala,Igual,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,1.0,0.746
56,2007,12,Hombre,44.0,,19.0,C2,Urbano,Metropolitana,Sistema electoral binominal,Educación,Sueldos,"Ni buena, ni mala",Mejorara,"Ni buena, ni mala",Igual,Progresando,Desaprueba,Ninguna,Ninguno,Catolica,Varias veces al año,6.0,1.254
56,2007,12,Mujer,77.0,,11.0,C2,Urbano,Metropolitana,Pobreza,"Delincuencia, asaltos y robos",Educación,"Ni buena, ni mala",Mejorara,"Ni buena, ni mala",Igual,Progresando,Aprueba,Ninguna,Ninguno,Catolica,2 ó 3 veces al mes,2.0,0.746
56,2007,12,Hombre,26.0,,19.0,ABC1,Urbano,Metropolitana,Narcotráfico,"Delincuencia, asaltos y robos",Empleo,Buena,Mejorara,Buena,Igual,Progresando,Aprueba,Centro derecha,Renovación Nacional,Catolica,Una vez al mes,7.0,1.431
56,2007,12,Mujer,18.0,,12.0,ABC1,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Educación,Salud,"Ni buena, ni mala",No cambiara,"Ni buena, ni mala",Igual,Progresando,Aprueba,Centro derecha,Unión Demócrata Independiente,Catolica,Menos frecuentemente,5.0,1.109
